O,O,B-problem,I-problem,O,O,O,O,B-expertise,B-gender,O,B-city,O,O,O,O,B-insurance,I-insurance,O,O,O,O
دنبال,یک,متخصص,زنان,و,زایمان,در,اصفهان,می,گردم,که,در,محدوده,خیابان,حکیم,نظامی,باشه,و,اخلاق,خوبی,داشته,باشه,.
O,O,O,B-expertise,O,I-expertise,O,B-city,O,O,O,O,O,B-neighborhood,I-neighborhood,I-neighborhood,O,O,B-moral,O,O,O,O
من,اهل,تبریزم,و,دنبال,یک,دکتر,دندانپزشک,هستم,که,برای,پر,کردن,دندان,وقت,آزاد,داشته,باشه,و,خیلی,معطل,نشم,.
O,O,B-city,O,O,O,O,B-expertise,O,O,O,B-problem,I-problem,I-problem,O,B-first-available-appointment,O,O,O,O,B-amount-of-delay,O,O
یک,دکتر,عمومی,خوب,در,اهواز,می,خوام,که,مطبش,نزدیک,به,داروخانه,باشه,و,ویزیت,آنلاین,هم,داشته,باشه,.
O,O,B-expertise,B-user-score,O,B-city,O,O,O,O,O,O,O,O,O,O,B-online-or-in-person,O,O,O,O
برای,درمان,مشکل,پوستی,ام,دنبال,یک,متخصص,پوست,در,رشت,هستم,که,در,محدوده,گلسار,مطب,داشته,باشه,و,بیمه,تکمیلی,قبول,کنه,.
O,O,B-problem,I-problem,O,O,O,O,B-expertise,O,B-city,O,O,O,O,B-neighborhood,O,O,O,O,O,B-insurance,O,O,O
یک,متخصص,قلب,در,تهران,می,خوام,که,مطبش,در,محدوده,ولیعصر,باشه,و,زودترین,وقت,رو,برای,ویزیت,حضوری,بده,.
O,O,B-expertise,O,B-city,O,O,O,O,O,O,B-neighborhood,O,O,B-first-available-appointment,O,O,O,O,B-online-or-in-person,O,O
دنبال,یک,پزشک,متخصص,تیروئید,در,تهران,هستم,که,تجربه,زیادی,در,درمان,مشکلات,هورمونی,داشته,باشه,و,بیمه,تامین,اجتماعی,رو,قبول,کنه,.
O,O,O,O,B-expertise,O,B-city,O,O,B-experience,O,O,O,B-problem,I-problem,O,O,O,O,B-insurance,I-insurance,O,O,O,O
بهترین,دکتر,برای,درمان,درد,کمر,در,سمنان,کیه,؟,ترجیحاً,کسی,که,معطلی,در,مطبش,کم,باشه,.
B-user-score,O,O,O,B-problem,I-problem,O,B-city,O,O,O,O,O,B-amount-of-delay,O,O,O,O,O
من,دل,درد,دارم,،,لطفاً,یک,دکتر,خوب,در,محدوده,وکیل,آباد,مشهد,معرفی,کنید,که,زود,وقت,آزاد,داشته,باشه,.
O,B-problem,I-problem,O,O,O,O,O,B-user-score,O,O,B-neighborhood,I-neighborhood,B-city,O,O,O,B-first-available-appointment,O,O,O,O,O
دنبال,یک,متخصص,قلب,در,شیراز,می,گردم,که,در,درمان,فشار,خون,تجربه,زیادی,داشته,باشه,و,اخلاق,خوبی,هم,داشته,باشه,.
O,O,O,B-expertise,O,B-city,O,O,O,O,O,B-problem,I-problem,B-experience,O,O,O,O,B-moral,o,O,O,O,O
یک,پزشک,فوق,تخصص,گوارش,در,ایلام,می,خوام,که,بیمه,دی,رو,قبول,کنه,و,اولین,نوبت,آزادش,نزدیک,باشه,.
O,O,O,O,B-expertise,O,B-city,O,O,O,O,B-insurance,O,O,O,O,B-first-available-appointment,O,O,O,O,O
برای,درمان,دیسک,کمر,به,یک,دکتر,ارتوپد,خوب,در,کرج,نیاز,دارم,که,مطبش,در,محدوده,عظیمیه,باشه,و,هزینه,هاش,هم,مناسب,باشه,.
O,O,B-problem,I-problem,O,O,O,B-expertise,B-user-score,O,B-city,O,O,O,O,O,O,B-neighborhood,O,O,O,O,O,O,O,O
دنبال,یک,متخصص,زنان,در,اصفهان,هستم,که,در,محدوده,سی,و,سه,پل,مطب,داشته,باشه,و,ویزیت,آنلاین,هم,ارائه,بده,.
O,O,O,B-expertise,O,B-city,O,O,O,O,B-neighborhood,I-neighborhood,I-neighborhood,I-neighborhood,O,O,O,O,O,B-online-or-in-person,O,O,O,O
من,ساکن,تبریزم,و,برای,مشکل,پوستی,به,یک,دکتر,پوست,ماهر,نیاز,دارم,که,در,درمان,اگزما,تجربه,داشته,باشه,.
O,O,B-city,O,O,O,B-problem,O,O,O,B-expertise,B-user-score,O,O,O,O,O,B-problem,B-experience,O,O,O
برای,مادرم,که,دچار,مشکلات,گوارشی,شده,،,دنبال,یک,دکتر,داخلی,خوب,در,اصفهان,هستم,که,بیمه,ایران,قبول,کنه,و,اخلاقش,هم,خوب,باشه,.
O,O,O,O,B-problem,I-problem,O,O,O,O,O,B-expertise,B-user-score,O,B-city,O,O,O,B-insurance,O,O,O,B-moral,O,O,O,O
نیاز,به,یک,دکتر,چشم,پزشک,خانم,در,رشت,دارم,که,نزدیک,به,مرکز,شهر,باشه,و,معطلی,در,مطبش,خیلی,زیاد,نباشه,.
O,O,O,O,B-expertise,I-expertise,B-gender,O,B-city,O,O,O,O,B-neighborhood,I-neighborhood,O,O,B-amount-of-delay,O,O,O,O,O,O
دنبال,یک,ارتوپد,خوب,در,محدوده,وکیل,آباد,مشهد,هستم,که,بتونه,درد,زانوم,رو,درمان,کنه,و,زود,وقت,آزاد,داشته,باشه,.
O,O,B-expertise,B-user-score,O,O,B-neighborhood,I-neighborhood,B-city,O,O,O,B-problem,I-problem,O,O,O,O,B-first-available-appointment,O,O,O,O,O
یه,روانشناس,خوب,در,تهران,که,تو,محدوده,سعادت,آباد,باشه,و,ویزیت,آنلاین,هم,داشته,باشه,معرفی,می,کنی,؟,نیاز,فوری,دارم,.
O,B-expertise,B-user-score,O,B-city,O,O,O,B-neighborhood,I-neighborhood,O,O,O,B-online-or-in-person,O,O,O,O,O,O,O,O,O,O,O
به,یک,ارتوپد,خوب,در,شهرک,غرب,تهران,نیاز,دارم,که,سریع,ترین,وقت,ممکن,رو,بده,و,بیمه,آسیا,رو,قبول,کنه,.
O,O,B-expertise,B-user-score,O,B-neighborhood,I-neighborhood,B-city,O,O,O,B-first-available-appointment,O,O,O,O,O,O,O,B-insurance,O,O,O,O
دنبال,یک,متخصص,بیماری,های,داخلی,در,اصفهان,می,گردم,که,کاربلد,باشه,و,بیمه,دی,رو,هم,قبول,کنه,.
O,O,O,B-expertise,O,I-expertise,O,B-city,O,O,O,B-moral,O,O,O,B-insurance,O,O,O,O,O
یک,دکتر,آقا,با,تجربه,و,ماهر,در,زمینه,رینوپلاستی,در,مشهد,می,خوام,،,اما,نه,دکتر,ناصری,صدر,،,کسی,دیگه,پیشنهاد,می,دید,؟
O,O,B-gender,O,B-experience,O,B-user-score,O,O,B-expertise,O,B-city,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O
برای,مشکل,معده,درد,دنبال,یک,دکتر,فوق,تخصص,گوارش,در,شیراز,هستم,که,اخلاق,خوبی,داشته,باشه,و,مطبش,هم,در,مرکز,شهر,باشه,.
O,O,B-problem,I-problem,O,O,O,O,O,B-expertise,O,B-city,O,O,B-moral,O,O,O,O,O,O,O,B-neighborhood,I-neighborhood,O,O
دنبال,یک,متخصص,زنان,و,زایمان,در,تبریز,هستم,که,در,محدوده,ولیعصر,باشه,و,نوبت,دهی,سریع,داشته,باشه,.
O,O,O,B-expertise,O,I-expertise,O,B-city,O,O,O,O,B-neighborhood,O,O,O,O,B-first-available-appointment,O,O,O
یک,دکتر,دندانپزشک,خوب,در,اهواز,می,خوام,که,تو,کار,عصب,کشی,مهارت,داشته,باشه,و,هزینه,هاش,هم,مناسب,باشه,.
O,O,B-expertise,B-user-score,O,B-city,O,O,O,O,O,B-problem,I-problem,B-user-score,O,O,O,O,O,O,O,O,O
نیاز,به,یک,دکتر,پوست,خانم,در,اصفهان,دارم,که,در,درمان,جوش,های,مقاوم,تخصص,داشته,باشه,و,بیمه,ایران,رو,قبول,کنه,.
O,O,O,O,B-expertise,B-gender,O,B-city,O,O,O,O,B-problem,O,I-problem,O,O,O,O,O,B-insurance,O,O,O,O
دنبال,یک,دکتر,قلب,خوب,در,کرج,هستم,که,مطبش,در,محدوده,عظیمیه,باشه,و,اولین,نوبت,آزاد,رو,زود,بده,.
O,O,O,B-expertise,B-user-score,O,B-city,O,O,O,O,O,B-neighborhood,O,O,B-first-available-appointment,O,O,O,O,O,O
برای,سنگ,کلیه,چندین,دکتر,رفتم,ولی,نتیجه,نگرفتم,،,دنبال,یک,دکتر,کاربلد,در,تهران,می,گردم,که,واقعاً,متخصص,باشه,.
O,B-problem,I-problem,O,O,O,O,O,O,O,O,O,O,B-user-score,O,B-city,O,O,O,O,O,O,O
پزشک,خوب,گوارش,در,کرج,رو,می,شناسید,؟,کسی,که,هم,تخصص,بالایی,داشته,باشه,و,هم,اخلاقش,خوب,باشه,.
O,B-user-score,B-expertise,O,B-city,O,O,O,O,O,O,O,O,O,O,O,O,O,B-moral,O,O,O
من,اخیراً,دچار,بی,خوابی,شدم,،,می,تونید,راهنماییم,کنید,که,به,چه,دکتری,در,مشهد,مراجعه,کنم,؟
O,O,O,B-problem,I-problem,O,O,O,O,O,O,O,O,O,O,O,B-city,O,O,O
یک,پزشک,فوق,تخصص,گوارش,در,ایلام,معرفی,کنید,که,بیمه,تأمین,اجتماعی,رو,قبول,کنه,و,اولین,نوبتش,زود,باشه,.
O,O,O,O,B-expertise,O,B-city,O,O,O,O,B-insurance,I-insurance,O,O,O,O,B-first-available-appointment,O,O,O,O
دنبال,یک,جراح,عمومی,در,شیراز,هستم,که,زیرمیزی,نگیره,و,تجربه,خوبی,در,جراحی,های,پیچیده,داشته,باشه,.
O,O,B-expertise,I-expertise,O,B-city,O,O,O,O,O,B-experience,O,O,O,O,O,O,O,O
یک,متخصص,ارتوپد,در,تهران,می,خوام,که,مطبش,در,محدوده,پاسداران,باشه,و,کمترین,میزان,معطلی,رو,داشته,باشه,.,برای,درمان,اضطراب,دنبال,یک,روانپزشک,خوب,در,اصفهان,هستم,که,ویزیت,آنلاین,هم,داشته,باشه,و,بتونم,زود,نوبت,بگیرم,.
O,O,B-expertise,O,B-city,O,O,O,O,O,O,B-neighborhood,O,O,B-amount-of-delay,O,I-amount-of-delay,O,O,O,O,O,O,B-problem,O,O,B-expertise,B-user-score,O,B-city,O,O,O,B-online-or-in-person,O,O,O,O,O,B-first-available-appointment,O,O,O
به,یک,دکتر,متخصص,پوست,خانم,در,مشهد,نیاز,دارم,که,تجربه,زیادی,در,درمان,لک,های,پوستی,داشته,باشه,و,بیمه,ایران,قبول,کنه,.
O,O,O,O,B-expertise,B-gender,O,B-city,O,O,O,B-experience,O,O,O,B-problem,O,I-problem,O,O,O,O,I-insurance,O,O,O
دنبال,یک,دکتر,قلب,در,تبریز,هستم,که,مطبش,در,محدوده,ولیعصر,باشه,و,اولین,نوبت,آزاد,رو,سریع,بده,.
O,O,O,B-expertise,O,B-city,O,O,O,O,O,B-neighborhood,O,O,B-first-available-appointment,O,O,O,O,O,O
برای,مادرم,که,مشکل,دیابت,داره,،,دنبال,یک,دکتر,غدد,در,اهواز,می,گردم,که,اخلاق,خوبی,داشته,باشه,و,هزینه,هاش,هم,مناسب,باشه,.
O,O,O,O,B-problem,O,O,O,O,O,B-expertise,O,B-city,O,O,O,B-moral,O,O,O,O,O,O,O,O,O,O
برای,مشکل,تیروئیدم,دنبال,یه,متخصص,غدد,در,تهران,هستم,که,مطبش,در,محله,ای,باشه,که,ترافیک,زیادی,نداشته,باشه,.
O,O,B-problem,O,O,O,B-expertise,O,B-city,O,O,O,O,O,O,O,O,O,O,O,O,O
برای,کنترل,فشار,خون,بالا,،,یک,دکتر,خوب,در,اصفهان,معرفی,می,کنید,که,بیمه,تأمین,اجتماعی,رو,قبول,کنه,؟
O,O,B-problem,I-problem,O,O,O,O,B-user-score,O,B-city,O,O,O,O,O,B-insurance,I-insurance,O,O,O,O
دنبال,یه,متخصص,بیماری,های,داخلی,در,تبریز,هستم,که,کاربلد,باشه,و,بیمه,دی,رو,قبول,کنه,،,نوبت,آزاد,هم,سریع,بده,.
O,O,O,B-expertise,O,I-expertise,O,B-city,O,O,B-user-score,O,O,O,B-insurance,O,O,O,O,O,O,O,B-first-available-appointment,O,O
یک,دکتر,باتجربه,متخصص,کودکان,در,کرمان,می,خوام,که,معطلی,در,مطبش,کم,باشه,و,اخلاق,خوبی,داشته,باشه,.
O,O,B-experience,O,B-expertise,O,B-city,O,O,O,B-amount-of-delay,O,O,O,O,O,B-moral,O,O,O,O
نیاز,به,یک,متخصص,کلیه,در,مشهد,دارم,که,سریع,وقت,بده,و,مطبش,در,مرکز,شهر,باشه,.
O,O,O,O,B-expertise,O,B-city,O,O,B-first-available-appointment,O,O,O,O,O,B-neighborhood,I-neighborhood,O,O
برای,مشکل,کم,خوابی,،,دنبال,یک,روانپزشک,خوب,در,شیراز,هستم,که,ویزیت,آنلاین,هم,داشته,باشه,و,تجربه,زیادی,داشته,باشه,.
O,O,B-problem,I-problem,O,O,O,B-expertise,B-user-score,O,B-city,O,O,O,B-online-or-in-person,O,O,O,O,B-experience,O,O,O,O
یک,متخصص,ارتوپد,در,اهواز,می,خوام,که,مطبش,در,محدوده,کیانپارس,باشه,و,هزینه,هاش,هم,منصفانه,باشه,.
O,O,B-expertise,O,B-city,O,O,O,O,O,O,B-neighborhood,O,O,O,O,O,O,O,O
برای,معاینه,چشم,دنبال,یه,چشم,پزشک,خوب,در,ساری,هستم,که,اولین,نوبت,آزاد,رو,سریع,بده,و,بیمه,سلامت,قبول,کنه,.
O,B-problem,I-problem,O,O,B-expertise,I-expertise,B-user-score,O,B-city,O,O,O,O,O,O,B-first-available-appointment,O,O,O,B-insurance,O,O,O
یک,متخصص,زنان,و,زایمان,در,رشت,معرفی,کنید,که,مطبش,نزدیک,بیمارستان,باشه,و,اخلاق,خوبی,داشته,باشه,.
O,O,B-expertise,O,I-expertise,O,B-city,O,O,O,O,O,O,O,O,B-moral,O,O,O,O
برای,درمان,معده,درد,یک,فوق,تخصص,گوارش,در,مشهد,هستم,که,بیمه,تکمیلی,قبول,کنه,و,زودترین,وقت,رو,بده,.
O,O,B-problem,I-problem,O,O,O,B-expertise,O,B-city,O,O,O,B-insurance,O,O,O,B-first-available-appointment,O,O,O,O
دنبال,یک,دکتر,متخصص,اعصاب,با,حوصله,در,آستانه,می,گردم,که,بتونه,به,خوبی,به,حرف,هام,گوش,بده,و,مشکل,رو,تشخیص,بده,.
O,O,O,O,B-expertise,O,B-moral,O,B-city,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O
من,آزمایش,خون,دادم,و,دنبال,یک,دکتر,در,محدوده,خیابان,دانشجو,مشهد,هستم,که,نتایج,رو,بررسی,کنه,و,هزینه,کمی,دریافت,کنه,.
O,B-problem,I-problem,O,O,O,O,O,O,O,B-neighborhood,I-neighborhood,B-city,O,O,O,O,O,O,O,O,O,O,O,O
یه,پزشک,ارتوپد,خوب,در,کوهسنگی,یزد,می,خوام,که,تجربه,بالایی,در,درمان,دردهای,مفصلی,داشته,باشه,.
O,O,B-expertise,B-user-score,O,B-neighborhood,B-city,O,O,O,B-experience,O,O,O,B-problem,I-problem,O,O,O
سرم,درد,می,کنه,و,سرگیجه,دارم,،,می,خوام,پیش,یک,دکتر,خوب,در,تهران,برم,که,هزینه,ویزیتش,کم,باشه,.
B-problem,I-problem,O,O,O,B-problem,O,O,O,O,O,O,O,B-user-score,O,B-city,O,O,O,O,O,O,O
یک,پزشک,فوق,تخصص,گوارش,در,ایلام,معرفی,کنید,که,بیمه,تأمین,اجتماعی,رو,قبول,کنه,و,اولین,نوبت,آزادش,زود,باشه,.
O,O,O,O,B-expertise,O,B-city,O,O,O,O,B-insurance,I-insurance,O,O,O,O,O,O,O,B-first-available-appointment,O,O
دنبال,یک,دکتر,زنان,و,زایمان,در,اصفهان,می,گردم,که,در,محدوده,میدان,نقش,جهان,مطب,داشته,باشه,و,معطلی,در,مطبش,کم,باشه,.
O,O,O,B-expertise,O,I-expertise,O,B-city,O,O,O,O,O,B-neighborhood,I-neighborhood,I-neighborhood,O,O,O,O,B-amount-of-delay,O,O,O,O,O
برای,زخم,معده,به,یک,دکتر,متخصص,در,تهران,نیاز,دارم,که,ویزیت,آنلاین,داشته,باشه,و,بیمه,تکمیلی,رو,قبول,کنه,.
O,B-problem,I-problem,O,O,O,B-expertise,O,B-city,O,O,O,O,B-online-or-in-person,O,O,O,O,B-insurance,O,O,O,O
دنبال,یک,دندانپزشک,با,تجربه,در,شیراز,هستم,که,بتونه,بدون,درد,عصب,کشی,انجام,بده,و,هزینه,های,مناسبی,داشته,باشه,.
O,O,B-expertise,O,B-experience,O,B-city,O,O,O,O,O,B-problem,I-problem,O,O,O,O,O,O,O,O,O
من,ساکن,تبریزم,و,به,دنبال,یک,دکتر,پوست,خانم,هستم,که,در,درمان,جوش,های,مقاوم,تخصص,داشته,باشه,و,مطبش,نزدیک,مرکز,شهر,باشه,.
O,O,B-city,O,O,O,O,O,B-expertise,B-gender,O,O,O,O,B-problem,O,I-problem,O,O,O,O,O,O,B-neighborhood,I-neighborhood,O,O
برای,مادرم,که,فشار,خون,داره,،,دنبال,یک,متخصص,قلب,در,کرج,هستم,که,اخلاق,خوبی,داشته,باشه,و,مطبش,در,محدوده,گلشهر,باشه,.
O,O,O,B-problem,I-problem,O,O,O,O,O,I-expertise,O,B-city,O,O,B-moral,O,O,O,O,O,O,O,I-neighborhood,O,O
برای,ریزش,موی,شدیدم,دنبال,یک,دکتر,با,تجربه,و,خوش,اخلاق,در,تهران,می,گردم,که,بتونه,به,خوبی,راهنماییم,کنه,.
O,B-problem,I-problem,O,O,O,O,O,B-experience,O,O,B-moral,O,B-city,O,O,O,O,O,O,O,O,O
یه,دکتر,می,خوام,که,بدون,سهمیه,تخصص,گرفته,باشه,،,به,زبان,انگلیسی,هم,مسلط,باشه,و,بتونه,در,مورد,مشکل,من,بهتر,توضیح,بده,.
O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O
یک,پزشک,گوارش,در,شیراز,می,خوام,که,به,جای,دادن,داروهای,موقتی,،,به,درمان,اصلی,مشکل,بپردازه,و,بتونه,به,درد,من,واقعاً,رسیدگی,کنه,.
O,O,B-expertise,O,B-city,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O
دنبال,یک,دکتر,آقا,با,سابقه,و,ماهر,در,زمینه,رینوپلاستی,در,مشهد,هستم,پیشنهاد,می,دید,؟
O,O,O,B-gender,O,B-experience,O,B-user-score,O,O,B-expertise,O,B-city,O,O,O,O,O
برای,سنگ,کلیه,چندین,دکتر,رفتم,ولی,نتیجه,نگرفتم,،,حالا,دنبال,یک,دکتر,کاربلد,در,اصفهان,می,گردم,که,بتونه,مشکل,رو,حل,کنه,.
O,B-problem,I-problem,O,O,O,O,O,O,O,O,O,O,O,B-user-score,O,B-city,O,O,O,O,O,O,O,O,O
دنبال,یه,دکتر,ارتوپد,خانم,در,رشت,می,گردم,که,در,محدوده,معلم,مطب,داشته,باشه,و,اولین,نوبت,آزادش,سریع,باشه,.
O,O,O,B-expertise,B-gender,O,B-city,O,O,O,O,O,B-neighborhood,O,O,O,O,O,O,O,B-first-available-appointment,O,O
